src_event_id,dst_event_id,weight_sum,weight_mean,support
7000,7011,0.31065651774406433,0.31065651774406433,1
1500,1511,0.31065651774406433,0.31065651774406433,1
6700,6711,0.31065651774406433,0.31065651774406433,1
0,11,0.31065651774406433,0.31065651774406433,1
400,411,0.31065651774406433,0.31065651774406433,1
850,861,0.31065651774406433,0.31065651774406433,1
1150,1161,0.31065651774406433,0.31065651774406433,1
950,961,0.31065651774406433,0.31065651774406433,1
1850,1861,0.31065651774406433,0.31065651774406433,1
3600,3611,0.31065651774406433,0.31065651774406433,1
5700,5711,0.31065651774406433,0.31065651774406433,1
5750,5761,0.31065651774406433,0.31065651774406433,1
6000,6011,0.31065651774406433,0.31065651774406433,1
6500,6511,0.31065651774406433,0.31065651774406433,1
10450,10451,0.3088400065898895,0.3088400065898895,1
8550,8551,0.3088400065898895,0.3088400065898895,1
8650,8651,0.3088400065898895,0.3088400065898895,1
9400,9401,0.3088400065898895,0.3088400065898895,1
9900,9901,0.3088400065898895,0.3088400065898895,1
10050,10051,0.3088400065898895,0.3088400065898895,1
13500,13501,0.3088400065898895,0.3088400065898895,1
11000,11001,0.3088400065898895,0.3088400065898895,1
11050,11051,0.3088400065898895,0.3088400065898895,1
11600,11601,0.3088400065898895,0.3088400065898895,1
11700,11701,0.3088400065898895,0.3088400065898895,1
12200,12201,0.3088400065898895,0.3088400065898895,1
12800,12801,0.3088400065898895,0.3088400065898895,1
7750,7751,0.3088400065898895,0.3088400065898895,1
7700,7701,0.3088400065898895,0.3088400065898895,1
7650,7651,0.3088400065898895,0.3088400065898895,1
1850,1851,0.3088400065898895,0.3088400065898895,1
7000,7001,0.3088400065898895,0.3088400065898895,1
400,401,0.3088400065898895,0.3088400065898895,1
850,851,0.3088400065898895,0.3088400065898895,1
950,951,0.3088400065898895,0.3088400065898895,1
1150,1151,0.3088400065898895,0.3088400065898895,1
1500,1501,0.3088400065898895,0.3088400065898895,1
0,1,0.3088400065898895,0.3088400065898895,1
3600,3601,0.3088400065898895,0.3088400065898895,1
5750,5751,0.3088400065898895,0.3088400065898895,1
6000,6001,0.3088400065898895,0.3088400065898895,1
6500,6501,0.3088400065898895,0.3088400065898895,1
6700,6701,0.3088400065898895,0.3088400065898895,1
5700,5701,0.3088400065898895,0.3088400065898895,1
11000,11020,0.3086599111557007,0.3086599111557007,1
8550,8570,0.3086599111557007,0.3086599111557007,1
8650,8670,0.3086599111557007,0.3086599111557007,1
9400,9420,0.3086599111557007,0.3086599111557007,1
9900,9920,0.3086599111557007,0.3086599111557007,1
10050,10070,0.3086599111557007,0.3086599111557007,1
11700,11720,0.3086599111557007,0.3086599111557007,1
11050,11070,0.3086599111557007,0.3086599111557007,1
11600,11620,0.3086599111557007,0.3086599111557007,1
12200,12220,0.3086599111557007,0.3086599111557007,1
12800,12820,0.3086599111557007,0.3086599111557007,1
13500,13520,0.3086599111557007,0.3086599111557007,1
7700,7720,0.3086599111557007,0.3086599111557007,1
7750,7770,0.3086599111557007,0.3086599111557007,1
10450,10470,0.3086599111557007,0.3086599111557007,1
7650,7670,0.3086599111557007,0.3086599111557007,1
3600,3620,0.3086599111557007,0.3086599111557007,1
7000,7020,0.3086599111557007,0.3086599111557007,1
850,870,0.3086599111557007,0.3086599111557007,1
950,970,0.3086599111557007,0.3086599111557007,1
1150,1170,0.3086599111557007,0.3086599111557007,1
1500,1520,0.3086599111557007,0.3086599111557007,1
1850,1870,0.3086599111557007,0.3086599111557007,1
400,420,0.3086599111557007,0.3086599111557007,1
0,20,0.3086599111557007,0.3086599111557007,1
5750,5770,0.3086599111557007,0.3086599111557007,1
6000,6020,0.3086599111557007,0.3086599111557007,1
6500,6520,0.3086599111557007,0.3086599111557007,1
6700,6720,0.3086599111557007,0.3086599111557007,1
5700,5720,0.3086599111557007,0.3086599111557007,1
11000,11037,0.3085345923900604,0.3085345923900604,1
8650,8687,0.3085345923900604,0.3085345923900604,1
9400,9437,0.3085345923900604,0.3085345923900604,1
9900,9937,0.3085345923900604,0.3085345923900604,1
10050,10087,0.3085345923900604,0.3085345923900604,1
10450,10487,0.3085345923900604,0.3085345923900604,1
